date,region,product_type,product_id,product_name,customers_acquired,avg_product_value,marketing_spend,churn_rate,revenue
2023-05,North,Credit Card,2234,Student Card,360,619.51,15916.01,0.0498,211917.02
2023-05,North,Mortgage,2235,Home Loan Pro,329,198523.16,13883.9,0.0785,60186961.25
2023-05,North,Mortgage,2236,First Home Loan,359,199977.44,26783.97,0.0298,69652502.31
2023-05,North,Personal Loan,2237,Flexi Loan,346,1448.82,17322.92,0.0375,482493.28
2023-05,North,Personal Loan,2238,Instant Loan,392,1284.49,23329.95,0.0475,479602.88
2023-05,North,Savings Account,2239,High Yield Savings,384,1931.14,22886.24,0.0368,714268.43
2023-05,North,Savings Account,2240,Standard Savings,359,100.0,23310.82,0.0497,34115.77
2023-05,North,Investment,2241,WealthBuilder Fund,305,597.95,17416.93,0.0295,176994.69
2023-05,North,Investment,2242,Retirement Plan,337,820.04,23261.63,0.0394,265465.15
2023-05,South,Credit Card,2243,Platinum Card,384,100.0,26044.39,0.0704,35696.64
2023-05,South,Credit Card,2244,CashBack Card,364,722.55,13721.0,0.0537,248884.66
2023-05,South,Credit Card,2245,Student Card,382,100.0,5053.03,0.0282,37122.76
2023-05,South,Mortgage,2246,Home Loan Pro,358,200520.38,19641.5,0.0492,68254410.27
2023-05,South,Mortgage,2247,First Home Loan,332,201268.38,21268.69,0.0141,65878924.62
2023-05,South,Personal Loan,2248,Flexi Loan,325,590.25,25088.18,0.0696,178479.8
2023-05,South,Personal Loan,2249,Instant Loan,389,2324.83,9828.76,0.0252,881569.03
2023-05,South,Savings Account,2250,High Yield Savings,342,100.0,15198.51,0.0251,33341.58
2023-05,South,Savings Account,2251,Standard Savings,379,1000.85,24563.1,0.0584,357169.74
2023-05,South,Investment,2252,WealthBuilder Fund,330,100.0,25132.1,0.0619,30957.3
2023-05,South,Investment,2253,Retirement Plan,348,961.23,13869.1,0.0939,303097.74
2023-05,East,Credit Card,2254,Platinum Card,344,588.81,24956.76,0.0553,191349.59
2023-05,East,Credit Card,2255,CashBack Card,333,1253.41,9374.53,0.0563,393886.72
2023-05,East,Credit Card,2256,Student Card,404,312.63,26942.63,0.0951,114291.15
2023-05,East,Mortgage,2257,Home Loan Pro,384,199536.38,16469.36,0.043,73327225.21
2023-05,East,Mortgage,2258,First Home Loan,287,197295.21,19527.43,0.0387,54432387.1
2023-05,East,Personal Loan,2259,Flexi Loan,390,100.0,15732.52,0.0366,37572.6
2023-05,East,Personal Loan,2260,Instant Loan,368,100.0,22835.92,0.0338,35556.16
2023-05,East,Savings Account,2261,High Yield Savings,380,100.0,15994.53,0.0627,35617.4
2023-05,East,Savings Account,2262,Standard Savings,412,1833.16,16848.75,0.0673,704432.79
2023-05,East,Investment,2263,WealthBuilder Fund,385,100.0,24708.48,0.0735,35670.25
2023-05,East,Investment,2264,Retirement Plan,347,772.31,7692.64,0.0461,255637.16
2023-05,West,Credit Card,2265,Platinum Card,360,100.0,20447.61,0.0513,34153.2
2023-05,West,Credit Card,2266,CashBack Card,335,100.0,21054.08,0.0354,32314.1
2023-05,West,Credit Card,2267,Student Card,363,100.0,26253.23,0.0716,33700.92
2023-05,West,Mortgage,2268,Home Loan Pro,375,199762.19,22332.16,0.0604,70386207.65
2023-05,West,Mortgage,2269,First Home Loan,379,198920.47,18648.04,0.0279,73287453.19
2023-05,West,Personal Loan,2270,Flexi Loan,313,836.69,25929.15,0.0268,254865.48
2023-05,West,Personal Loan,2271,Instant Loan,303,744.55,27311.27,0.0442,215627.19
2023-05,West,Savings Account,2272,High Yield Savings,323,1040.56,18286.45,0.0542,317884.21
2023-05,West,Savings Account,2273,Standard Savings,358,2459.65,25195.55,0.0606,827193.09
2023-05,West,Investment,2274,WealthBuilder Fund,283,2032.73,17307.93,0.0588,541437.15
2023-05,West,Investment,2275,Retirement Plan,392,1383.25,11414.05,0.0184,532256.89
2023-06,North,Credit Card,2276,Platinum Card,371,100.0,15646.85,0.0323,35901.67
2023-06,North,Credit Card,2277,CashBack Card,357,2800.4,10072.31,0.0474,952354.99
2023-06,North,Credit Card,2278,Student Card,298,118.84,14029.79,0.0244,34550.21
2023-06,North,Mortgage,2279,Home Loan Pro,286,200988.03,18677.27,0.0573,54188824.94
2023-06,North,Mortgage,2280,First Home Loan,320,200669.86,23106.54,0.0118,63456625.81
2023-06,North,Personal Loan,2281,Flexi Loan,366,1380.2,21200.57,0.0581,475803.8
2023-06,North,Personal Loan,2282,Instant Loan,310,100.0,11495.98,0.05,29450.0
2023-06,North,Savings Account,2283,High Yield Savings,384,896.12,8912.04,0.0266,334956.75
2023-06,North,Savings Account,2284,Standard Savings,383,784.65,24964.79,0.045,286997.51
2023-06,North,Investment,2285,WealthBuilder Fund,273,631.55,21364.96,0.0728,159861.47
2023-06,North,Investment,2286,Retirement Plan,407,577.79,23532.42,0.0724,218134.91
2023-06,South,Credit Card,2287,Platinum Card,319,2198.64,22687.93,0.0611,658512.69
2023-06,South,Credit Card,2288,CashBack Card,387,717.87,26153.51,0.031,269203.4
2023-06,South,Credit Card,2289,Student Card,338,100.0,20749.58,0.0645,31619.9
2023-06,South,Mortgage,2290,Home Loan Pro,338,198575.88,17717.98,0.0136,66205833.83
2023-06,South,Mortgage,2291,First Home Loan,386,201187.64,10177.32,0.0204,76074197.09
2023-06,South,Personal Loan,2292,Flexi Loan,340,1481.01,14865.07,0.0514,477661.27
2023-06,South,Personal Loan,2293,Instant Loan,356,100.0,15680.67,0.0415,34122.6
2023-06,South,Savings Account,2294,High Yield Savings,397,1385.97,14116.78,0.0686,512484.31
2023-06,South,Savings Account,2295,Standard Savings,328,100.0,18498.68,0.024,32012.8
2023-06,South,Investment,2296,WealthBuilder Fund,335,3441.22,22185.63,0.0518,1093093.21
2023-06,South,Investment,2297,Retirement Plan,390,1476.24,26247.23,0.0206,563873.49
2023-06,East,Credit Card,2298,Platinum Card,351,100.0,23304.49,0.052,33274.8
2023-06,East,Credit Card,2299,CashBack Card,409,3268.06,29666.8,0.0551,1262987.87
2023-06,East,Credit Card,2300,Student Card,404,2155.93,25260.53,0.0526,825181.35
2023-06,East,Mortgage,2301,Home Loan Pro,367,200067.47,16984.26,0.0261,71508375.22
2023-06,East,Mortgage,2302,First Home Loan,360,200046.75,26990.01,0.01,71296661.7
2023-06,East,Personal Loan,2303,Flexi Loan,367,100.0,17500.63,0.0344,35437.52
2023-06,East,Personal Loan,2304,Instant Loan,361,100.0,20080.6,0.0546,34128.94
2023-06,East,Savings Account,2305,High Yield Savings,360,161.03,17789.81,0.0712,53843.28
2023-06,East,Savings Account,2306,Standard Savings,346,958.71,12627.49,0.0689,308858.59
2023-06,East,Investment,2307,WealthBuilder Fund,281,1055.0,24452.09,0.0517,281128.28
2023-06,East,Investment,2308,Retirement Plan,405,1592.53,19413.8,0.0647,603244.79
2023-06,West,Credit Card,2309,Platinum Card,343,276.09,15423.4,0.0402,90891.98
2023-06,West,Credit Card,2310,CashBack Card,319,2750.93,19842.41,0.0551,829193.85
2023-06,West,Credit Card,2311,Student Card,421,369.15,13117.69,0.0276,151122.77
2023-06,West,Mortgage,2312,Home Loan Pro,391,199217.65,24265.83,0.0549,73617715.0
2023-06,West,Mortgage,2313,First Home Loan,323,199990.34,18748.82,0.0436,61780455.86
2023-06,West,Personal Loan,2314,Flexi Loan,372,100.0,24345.59,0.0533,35217.24
2023-06,West,Personal Loan,2315,Instant Loan,328,738.07,18161.08,0.0641,226569.19
2023-06,West,Savings Account,2316,High Yield Savings,377,1280.88,25756.45,0.0536,457008.76
2023-06,West,Savings Account,2317,Standard Savings,384,493.49,23850.11,0.0531,179437.7
2023-06,West,Investment,2318,WealthBuilder Fund,293,806.25,20117.88,0.051,224183.46
2023-06,West,Investment,2319,Retirement Plan,277,100.0,14669.84,0.049,26342.7
2023-07,North,Credit Card,2320,Platinum Card,375,890.03,15251.98,0.0627,312834.42
2023-07,North,Credit Card,2321,CashBack Card,389,505.65,16410.48,0.0842,180135.89
2023-07,North,Credit Card,2322,Student Card,389,2380.2,24382.36,0.0447,884510.17
2023-07,North,Mortgage,2323,Home Loan Pro,403,199817.12,18615.55,0.0366,77579036.8
2023-07,North,Mortgage,2324,First Home Loan,382,199977.56,19710.25,0.0618,71670437.67
2023-07,North,Personal Loan,2325,Flexi Loan,326,1962.35,13881.1,0.0422,612729.66
2023-07,North,Personal Loan,2326,Instant Loan,350,720.65,19982.47,0.0417,241709.61
2023-07,North,Savings Account,2327,High Yield Savings,358,160.31,15427.06,0.0406,55060.91
2023-07,North,Savings Account,2328,Standard Savings,341,2607.92,26767.27,0.0769,820913.49
2023-07,North,Investment,2329,WealthBuilder Fund,325,2443.67,18757.27,0.0546,750829.83
2023-07,North,Investment,2330,Retirement Plan,400,1107.49,17845.91,0.0434,423769.97
2023-07,South,Credit Card,2331,Platinum Card,310,1318.07,17964.05,0.0698,380081.3
2023-07,South,Credit Card,2332,CashBack Card,372,834.27,18892.98,0.0574,292534.44
2023-07,South,Credit Card,2333,Student Card,362,563.35,18057.42,0.0115,201587.47
2023-07,South,Mortgage,2334,Home Loan Pro,315,199394.88,24012.63,0.0615,58946609.89
2023-07,South,Mortgage,2335,First Home Loan,374,199498.15,20060.85,0.0481,71023456.08
2023-07,South,Personal Loan,2336,Flexi Loan,333,100.0,21552.72,0.0728,30875.76
2023-07,South,Personal Loan,2337,Instant Loan,335,363.16,29765.54,0.0637,113908.95
2023-07,South,Savings Account,2338,High Yield Savings,342,2452.91,9073.46,0.0693,780759.78
2023-07,South,Savings Account,2339,Standard Savings,327,2601.71,10356.59,0.0622,797841.95
2023-07,South,Investment,2340,WealthBuilder Fund,338,1874.24,16001.26,0.0451,604922.58
2023-07,South,Investment,2341,Retirement Plan,400,2516.14,22793.62,0.0469,959253.21
2023-07,East,Credit Card,2342,Platinum Card,318,2384.57,25479.41,0.0911,689212.74
2023-07,East,Credit Card,2343,CashBack Card,367,1965.18,28846.69,0.054,682275.12
2023-07,East,Credit Card,2344,Student Card,313,100.0,23929.29,0.0908,28457.96
2023-07,East,Mortgage,2345,Home Loan Pro,398,199466.7,20513.23,0.044,75894685.75
2023-07,East,Mortgage,2346,First Home Loan,374,199059.31,20395.42,0.0504,70695993.57
2023-07,East,Personal Loan,2347,Flexi Loan,387,2084.14,26570.37,0.031,781558.75
2023-07,East,Personal Loan,2348,Instant Loan,312,100.0,22296.49,0.0842,28572.96
2023-07,East,Savings Account,2349,High Yield Savings,295,1651.27,18509.35,0.017,478843.53
2023-07,East,Savings Account,2350,Standard Savings,336,791.8,22314.81,0.0604,249975.69
2023-07,East,Investment,2351,WealthBuilder Fund,409,832.34,17360.03,0.0771,314180.13
2023-07,East,Investment,2352,Retirement Plan,365,1308.43,19197.75,0.0694,444433.11
2023-07,West,Credit Card,2353,Platinum Card,330,633.46,8530.29,0.0561,197314.56
2023-07,West,Credit Card,2354,CashBack Card,335,2023.64,24277.7,0.0632,635074.89
2023-07,West,Credit Card,2355,Student Card,373,1782.7,21733.53,0.0581,626313.67
2023-07,West,Mortgage,2356,Home Loan Pro,273,200219.15,15700.3,0.0673,50981221.53
2023-07,West,Mortgage,2357,First Home Loan,351,199897.15,26873.06,0.0572,66150524.59
2023-07,West,Personal Loan,2358,Flexi Loan,360,1576.26,19002.3,0.0439,542542.39
2023-07,West,Personal Loan,2359,Instant Loan,349,2362.4,32537.48,0.0848,754561.9
2023-07,West,Savings Account,2360,High Yield Savings,345,100.0,26504.04,0.0645,32274.75
2023-07,West,Savings Account,2361,Standard Savings,380,3055.72,23737.22,0.056,1096147.88
2023-07,West,Investment,2362,WealthBuilder Fund,304,2711.14,23842.16,0.0884,751328.47
2023-07,West,Investment,2363,Retirement Plan,336,1355.55,29900.38,0.0628,426861.61
2023-08,North,Credit Card,2364,Platinum Card,308,1055.1,23562.52,0.0418,311387.02
2023-08,North,Credit Card,2365,CashBack Card,375,1084.38,16334.1,0.0503,386188.38
2023-08,North,Credit Card,2366,Student Card,360,100.0,19956.33,0.0243,35125.2
2023-08,North,Mortgage,2367,Home Loan Pro,281,199984.76,14470.83,0.0345,54256965.3
2023-08,North,Mortgage,2368,First Home Loan,380,199371.85,26431.91,0.0449,72359620.5
2023-08,North,Personal Loan,2369,Flexi Loan,294,1277.55,17696.26,0.0488,357270.43
2023-08,North,Personal Loan,2370,Instant Loan,334,379.27,16526.09,0.0558,119607.65
2023-08,North,Savings Account,2371,High Yield Savings,375,2377.61,17660.53,0.0897,811626.89
2023-08,North,Savings Account,2372,Standard Savings,381,1719.17,29098.86,0.0483,623367.09
2023-08,North,Investment,2373,WealthBuilder Fund,307,1648.88,14283.3,0.0435,484186.19
2023-08,North,Investment,2374,Retirement Plan,408,1833.64,20846.23,0.0435,715581.68
2023-08,South,Credit Card,2375,Platinum Card,373,933.44,23855.56,0.0365,335464.8
2023-08,South,Credit Card,2376,CashBack Card,374,100.0,21180.71,0.0681,34853.06
2023-08,South,Credit Card,2377,Student Card,296,774.19,28432.98,0.0434,219214.69
2023-08,South,Mortgage,2378,Home Loan Pro,303,199166.51,18199.71,0.0452,57619747.68
2023-08,South,Mortgage,2379,First Home Loan,347,199957.81,24317.19,0.0497,65936907.67
2023-08,South,Personal Loan,2380,Flexi Loan,319,2261.86,20652.26,0.0814,662800.53
2023-08,South,Personal Loan,2381,Instant Loan,352,290.03,14263.29,0.0346,98558.23
2023-08,South,Savings Account,2382,High Yield Savings,367,644.58,27404.53,0.03,229464.03
2023-08,South,Savings Account,2383,Standard Savings,361,473.07,16373.78,0.041,163776.36
2023-08,South,Investment,2384,WealthBuilder Fund,357,226.95,23630.81,0.0507,76913.38
2023-08,South,Investment,2385,Retirement Plan,386,1121.76,23511.38,0.0794,398619.21
2023-08,East,Credit Card,2386,Platinum Card,417,3469.41,14516.14,0.0887,1318417.78
2023-08,East,Credit Card,2387,CashBack Card,372,366.04,19817.1,0.0152,134097.14
2023-08,East,Credit Card,2388,Student Card,381,587.65,16993.5,0.0351,216035.95
2023-08,East,Mortgage,2389,Home Loan Pro,329,200514.15,22269.3,0.0851,60355180.23
2023-08,East,Mortgage,2390,First Home Loan,382,198715.78,16299.33,0.0495,72151911.28
2023-08,East,Personal Loan,2391,Flexi Loan,357,3415.75,22979.49,0.0689,1135404.52
2023-08,East,Personal Loan,2392,Instant Loan,342,652.71,15196.35,0.0339,215659.43
2023-08,East,Savings Account,2393,High Yield Savings,346,1548.94,22352.41,0.0894,488020.81
2023-08,East,Savings Account,2394,Standard Savings,409,1606.81,12754.67,0.0429,628992.04
2023-08,East,Investment,2395,WealthBuilder Fund,369,1766.65,24229.26,0.0432,623732.04
2023-08,East,Investment,2396,Retirement Plan,340,3614.8,22011.49,0.0613,1153692.34
2023-08,West,Credit Card,2397,Platinum Card,307,226.95,13461.12,0.0431,66670.72
2023-08,West,Credit Card,2398,CashBack Card,354,1567.51,22976.14,0.0781,511560.96
2023-08,West,Credit Card,2399,Student Card,359,1407.81,19807.98,0.0806,464668.24
2023-08,West,Mortgage,2400,Home Loan Pro,393,199624.5,23497.32,0.0125,77471773.14
2023-08,West,Mortgage,2401,First Home Loan,373,201179.99,22744.75,0.0708,69727294.62
2023-08,West,Personal Loan,2402,Flexi Loan,386,1782.03,15441.91,0.0496,653745.55
2023-08,West,Personal Loan,2403,Instant Loan,340,752.12,21884.72,0.0429,244750.38
2023-08,West,Savings Account,2404,High Yield Savings,375,100.0,20150.73,0.0732,34755.0
2023-08,West,Savings Account,2405,Standard Savings,367,1782.37,26231.03,0.063,612919.61
2023-08,West,Investment,2406,WealthBuilder Fund,349,1091.17,23941.02,0.0144,375334.55
2023-08,West,Investment,2407,Retirement Plan,346,2502.73,19559.52,0.0466,825591.56
2023-09,North,Credit Card,2408,Platinum Card,387,100.0,14716.45,0.0709,35956.17
2023-09,North,Credit Card,2409,CashBack Card,332,100.0,8915.89,0.033,32104.4
2023-09,North,Credit Card,2410,Student Card,394,1035.78,19142.4,0.0284,396507.36
2023-09,North,Mortgage,2411,Home Loan Pro,286,200184.95,14960.03,0.0572,53978030.07
2023-09,North,Mortgage,2412,First Home Loan,342,200975.39,22597.57,0.0544,64994476.44
2023-09,North,Personal Loan,2413,Flexi Loan,386,419.2,8772.07,0.0539,153089.58
2023-09,North,Personal Loan,2414,Instant Loan,359,488.58,15400.94,0.0846,160561.36
2023-09,North,Savings Account,2415,High Yield Savings,376,2116.46,24134.72,0.0198,780032.34
2023-09,North,Savings Account,2416,Standard Savings,376,1136.91,5864.49,0.0221,418030.89
2023-09,North,Investment,2417,WealthBuilder Fund,402,1942.25,17419.42,0.0925,708561.93
2023-09,North,Investment,2418,Retirement Plan,338,3279.42,16522.55,0.0507,1052245.85
2023-09,South,Credit Card,2419,Platinum Card,416,1375.17,12343.3,0.0658,534428.47
2023-09,South,Credit Card,2420,CashBack Card,356,567.81,16037.65,0.0396,194135.6
2023-09,South,Credit Card,2421,Student Card,383,1594.68,8105.02,0.0634,572040.1
2023-09,South,Mortgage,2422,Home Loan Pro,354,199454.98,21100.57,0.0696,65692811.34
2023-09,South,Mortgage,2423,First Home Loan,390,199901.66,25079.69,0.0419,74695054.37
2023-09,South,Personal Loan,2424,Flexi Loan,368,1988.07,28225.57,0.0364,704979.16
2023-09,South,Personal Loan,2425,Instant Loan,375,100.0,19835.05,0.0397,36011.25
2023-09,South,Savings Account,2426,High Yield Savings,407,100.0,14593.5,0.0232,39755.76
2023-09,South,Savings Account,2427,Standard Savings,357,1849.99,21710.53,0.0883,602129.01
2023-09,South,Investment,2428,WealthBuilder Fund,326,2182.72,18952.74,0.0106,704024.11
2023-09,South,Investment,2429,Retirement Plan,387,891.24,19298.58,0.0395,331285.94
2023-09,East,Credit Card,2430,Platinum Card,372,338.57,17613.88,0.0477,119940.32
2023-09,East,Credit Card,2431,CashBack Card,368,1545.24,18207.98,0.0255,554147.79
2023-09,East,Credit Card,2432,Student Card,366,100.0,18535.84,0.0688,34081.92
2023-09,East,Mortgage,2433,Home Loan Pro,300,201027.5,13933.15,0.0352,58185399.6
2023-09,East,Mortgage,2434,First Home Loan,333,199337.32,23505.55,0.01,65715534.28
2023-09,East,Personal Loan,2435,Flexi Loan,370,845.56,23312.68,0.0335,302376.48
2023-09,East,Personal Loan,2436,Instant Loan,337,1453.88,19757.07,0.0592,460952.07
2023-09,East,Savings Account,2437,High Yield Savings,312,1783.85,18750.98,0.0233,543593.32
2023-09,East,Savings Account,2438,Standard Savings,280,2128.71,9825.52,0.0436,570051.51
2023-09,East,Investment,2439,WealthBuilder Fund,354,2337.18,15511.7,0.0373,796501.13
2023-09,East,Investment,2440,Retirement Plan,416,1576.64,22995.47,0.0615,615545.48
2023-09,West,Credit Card,2441,Platinum Card,338,100.0,25487.15,0.0634,31657.08
2023-09,West,Credit Card,2442,CashBack Card,353,2093.69,35467.15,0.0494,702562.39
2023-09,West,Credit Card,2443,Student Card,356,1614.19,25508.69,0.0598,540287.47
2023-09,West,Mortgage,2444,Home Loan Pro,305,200711.96,15154.74,0.0453,58444011.0
2023-09,West,Mortgage,2445,First Home Loan,335,201475.73,11253.23,0.0147,66502202.32
2023-09,West,Personal Loan,2446,Flexi Loan,304,100.0,20446.98,0.0411,29150.56
2023-09,West,Personal Loan,2447,Instant Loan,302,1007.73,19777.79,0.0609,285800.49
2023-09,West,Savings Account,2448,High Yield Savings,296,100.0,14095.82,0.0452,28262.08
2023-09,West,Savings Account,2449,Standard Savings,338,2149.14,18810.4,0.0315,703527.43
2023-09,West,Investment,2450,WealthBuilder Fund,335,1623.5,21301.87,0.0606,510913.83
2023-09,West,Investment,2451,Retirement Plan,385,1002.47,17891.96,0.0625,361829.02
2023-10,North,Credit Card,2452,Platinum Card,290,298.71,15620.93,0.0607,81367.71
2023-10,North,Credit Card,2453,CashBack Card,363,194.47,16390.07,0.0668,65877.02
2023-10,North,Credit Card,2454,Student Card,336,100.0,21063.23,0.0159,33065.76
2023-10,North,Mortgage,2455,Home Loan Pro,325,199687.48,28226.98,0.0396,62328453.13
2023-10,North,Mortgage,2456,First Home Loan,302,198868.59,24436.91,0.0703,55836214.69
2023-10,North,Personal Loan,2457,Flexi Loan,360,1651.86,22157.04,0.07,553042.73
2023-10,North,Personal Loan,2458,Instant Loan,358,273.23,15611.91,0.0567,92270.15
2023-10,North,Savings Account,2459,High Yield Savings,342,100.0,26299.93,0.067,31908.6
2023-10,North,Savings Account,2460,Standard Savings,388,1549.43,16699.86,0.0297,583323.83
2023-10,North,Investment,2461,WealthBuilder Fund,326,494.66,11536.34,0.052,152873.68
2023-10,North,Investment,2462,Retirement Plan,283,1372.65,20832.47,0.0809,357033.54
2023-10,South,Credit Card,2463,Platinum Card,303,1243.48,22358.01,0.0793,346896.23
2023-10,South,Credit Card,2464,CashBack Card,315,1709.41,19297.23,0.0374,518325.59
2023-10,South,Credit Card,2465,Student Card,344,1599.45,11187.39,0.0372,529742.96
2023-10,South,Mortgage,2466,Home Loan Pro,329,200823.7,13863.72,0.0636,61868881.87
2023-10,South,Mortgage,2467,First Home Loan,403,199629.08,12963.53,0.024,78519706.78
2023-10,South,Personal Loan,2468,Flexi Loan,322,1192.22,24905.94,0.0168,377445.41
2023-10,South,Personal Loan,2469,Instant Loan,332,100.0,18547.79,0.0589,31244.52
2023-10,South,Savings Account,2470,High Yield Savings,362,569.16,26780.63,0.0607,193529.54
2023-10,South,Savings Account,2471,Standard Savings,370,1956.56,20539.92,0.1021,650014.23
2023-10,South,Investment,2472,WealthBuilder Fund,309,100.0,18933.88,0.0436,29552.76
2023-10,South,Investment,2473,Retirement Plan,298,100.0,23034.15,0.0692,27737.84
2023-10,East,Credit Card,2474,Platinum Card,298,1626.01,28324.95,0.0392,465556.58
2023-10,East,Credit Card,2475,CashBack Card,374,259.77,22139.81,0.0845,88944.47
2023-10,East,Credit Card,2476,Student Card,381,1721.12,21597.77,0.0395,629844.72
2023-10,East,Mortgage,2477,Home Loan Pro,366,200502.8,23909.11,0.0632,68746154.43
2023-10,East,Mortgage,2478,First Home Loan,320,199227.27,7473.48,0.0641,59666176.64
2023-10,East,Personal Loan,2479,Flexi Loan,348,854.17,15000.52,0.0939,269339.28
2023-10,East,Personal Loan,2480,Instant Loan,351,1745.37,18785.38,0.0583,576908.84
2023-10,East,Savings Account,2481,High Yield Savings,322,100.0,16746.72,0.0435,30799.3
2023-10,East,Savings Account,2482,Standard Savings,337,1528.23,24831.58,0.047,490807.88
2023-10,East,Investment,2483,WealthBuilder Fund,327,150.23,22947.52,0.01,48633.96
2023-10,East,Investment,2484,Retirement Plan,392,732.32,26959.03,0.0731,266084.66
2023-10,West,Credit Card,2485,Platinum Card,399,100.0,27634.06,0.0881,36384.81
2023-10,West,Credit Card,2486,CashBack Card,336,2340.08,16120.56,0.026,765823.94
2023-10,West,Credit Card,2487,Student Card,363,1370.48,19555.44,0.0362,479475.31
2023-10,West,Mortgage,2488,Home Loan Pro,367,200141.6,22376.29,0.0734,68060592.81
2023-10,West,Mortgage,2489,First Home Loan,308,198344.78,13337.35,0.0603,57406453.65
2023-10,West,Personal Loan,2490,Flexi Loan,362,792.42,26606.58,0.0434,274406.49
2023-10,West,Personal Loan,2491,Instant Loan,398,100.0,22272.44,0.0346,38422.92
2023-10,West,Savings Account,2492,High Yield Savings,335,100.0,14374.07,0.0578,31563.7
2023-10,West,Savings Account,2493,Standard Savings,371,100.0,19156.97,0.0613,34825.77
2023-10,West,Investment,2494,WealthBuilder Fund,284,1305.0,20816.43,0.0508,351792.5
2023-10,West,Investment,2495,Retirement Plan,379,100.0,27240.92,0.0621,35546.41
2023-11,North,Credit Card,2496,Platinum Card,367,1588.08,11816.76,0.037,561260.82
2023-11,North,Credit Card,2497,CashBack Card,301,154.94,21496.18,0.0648,43614.87
2023-11,North,Credit Card,2498,Student Card,388,1492.18,21811.58,0.0545,547412.2
2023-11,North,Mortgage,2499,Home Loan Pro,351,200008.84,19126.76,0.0772,64783423.3
2023-11,North,Mortgage,2500,First Home Loan,350,199613.37,15585.16,0.0595,65707731.07
2023-11,North,Personal Loan,2501,Flexi Loan,346,537.9,20443.03,0.0402,178631.64
2023-11,North,Personal Loan,2502,Instant Loan,297,1499.36,18301.43,0.0588,419125.7
2023-11,North,Savings Account,2503,High Yield Savings,286,1267.66,18648.14,0.0222,354502.13
2023-11,North,Savings Account,2504,Standard Savings,382,1940.9,23859.65,0.0445,708430.44
2023-11,North,Investment,2505,WealthBuilder Fund,367,952.16,16441.69,0.0361,336827.84
2023-11,North,Investment,2506,Retirement Plan,352,100.0,17192.1,0.0285,34196.8
2023-11,South,Credit Card,2507,Platinum Card,373,100.0,15060.67,0.0645,34894.15
2023-11,South,Credit Card,2508,CashBack Card,353,386.22,30907.05,0.0152,134263.36
2023-11,South,Credit Card,2509,Student Card,356,1453.94,25398.59,0.0775,477488.44
2023-11,South,Mortgage,2510,Home Loan Pro,334,201638.96,24540.11,0.0359,64929640.53
2023-11,South,Mortgage,2511,First Home Loan,284,202209.86,22593.51,0.069,53465095.82
2023-11,South,Personal Loan,2512,Flexi Loan,342,1799.91,19710.86,0.0829,564538.53
2023-11,South,Personal Loan,2513,Instant Loan,341,100.0,20706.01,0.0529,32296.11
2023-11,South,Savings Account,2514,High Yield Savings,351,886.44,19720.74,0.0425,297916.97
2023-11,South,Savings Account,2515,Standard Savings,301,2344.85,19345.47,0.0284,685755.13
2023-11,South,Investment,2516,WealthBuilder Fund,399,1755.24,19015.37,0.0456,668405.22
2023-11,South,Investment,2517,Retirement Plan,377,100.0,18002.78,0.0494,35837.62
2023-11,East,Credit Card,2518,Platinum Card,378,585.08,27509.76,0.0782,203865.51
2023-11,East,Credit Card,2519,CashBack Card,325,1785.35,27422.3,0.0237,566487.09
2023-11,East,Credit Card,2520,Student Card,335,961.9,18798.45,0.0901,293202.99
2023-11,East,Mortgage,2521,Home Loan Pro,323,200222.82,24099.95,0.0307,62686541.35
2023-11,East,Mortgage,2522,First Home Loan,355,199091.62,17617.6,0.0623,66274315.29
2023-11,East,Personal Loan,2523,Flexi Loan,365,373.21,25941.74,0.0504,129356.08
2023-11,East,Personal Loan,2524,Instant Loan,402,1105.28,20753.01,0.0199,435480.54
2023-11,East,Savings Account,2525,High Yield Savings,324,1995.69,15220.01,0.0341,624554.38
2023-11,East,Savings Account,2526,Standard Savings,351,3028.71,18407.63,0.0218,1039902.13
2023-11,East,Investment,2527,WealthBuilder Fund,365,2792.4,19586.51,0.0727,945128.27
2023-11,East,Investment,2528,Retirement Plan,398,100.0,10895.01,0.0509,37774.18
2023-11,West,Credit Card,2529,Platinum Card,316,100.0,23302.1,0.0471,30111.64
2023-11,West,Credit Card,2530,CashBack Card,380,2153.5,25812.87,0.0587,770294.03
2023-11,West,Credit Card,2531,Student Card,380,1166.49,25609.1,0.04,425535.55
2023-11,West,Mortgage,2532,Home Loan Pro,363,202323.27,18144.72,0.041,70432169.78
2023-11,West,Mortgage,2533,First Home Loan,374,201062.77,28133.57,0.0442,71873747.54
2023-11,West,Personal Loan,2534,Flexi Loan,340,547.36,20861.68,0.066,173819.64
2023-11,West,Personal Loan,2535,Instant Loan,356,1329.95,17875.32,0.0474,451020.09
2023-11,West,Savings Account,2536,High Yield Savings,387,1211.56,17907.01,0.0163,461231.08
2023-11,West,Savings Account,2537,Standard Savings,380,312.8,21405.96,0.0867,108558.49
2023-11,West,Investment,2538,WealthBuilder Fund,331,1230.06,13269.3,0.0401,390823.15
2023-11,West,Investment,2539,Retirement Plan,306,100.0,24089.52,0.0197,29997.18
2023-12,North,Credit Card,2540,Platinum Card,375,1467.25,17278.52,0.0399,528265.02
2023-12,North,Credit Card,2541,CashBack Card,329,100.0,26329.3,0.0466,31366.86
2023-12,North,Credit Card,2542,Student Card,315,3680.51,17878.02,0.0367,1116812.11
